1,21073.0,21073.0
2,22431.0,22431.0
3,29025.9368494632,24901.0
4,29025.9368494632,26206.0
5,29025.9368494632,26768.0
6,29025.9368494632,27448.0
7,28041.0,28041.0
8,28341.0,28341.0
9,28591.0,28591.0
10,28893.0,28893.0
11,29380.0,29380.0
12,29114.33769669655,29581.0
13,29308.0,29308.0
14,28934.0,28934.0
15,27228.14384605171,29851.0
16,30531.0,30531.0
17,29580.0,29580.0
18,37062.82292608394,28019.0
19,29684.072376625332,25653.0
20,23598.0,23598.0
21,22216.0,22216.0
22,21369.0,21369.0
23,20747.0,20747.0
24,20546.857181279094,20522.0
25,20952.0,20952.0
26,22256.0,22256.0
27,24587.0,24587.0
28,26005.0,26005.0
29,26742.0,26742.0
30,27434.0,27434.0
31,28382.148174583766,28020.0
32,28259.0,28259.0
33,28066.0,28066.0
34,28338.0,28338.0
35,28432.0,28432.0
36,28469.0,28469.0
37,28266.0,28266.0
38,31809.11789359105,27946.0
39,28942.0,28942.0
40,29377.0,29377.0
41,28481.0,28481.0
42,27208.0,27208.0
43,25544.0,25544.0
44,23718.0,23718.0
45,22314.0,22314.0
46,25378.1638264892,21295.0
47,25378.1638264892,20628.0
48,25378.1638264892,20312.0
49,20291.0,20291.0
50,20881.0,20881.0
51,21867.0,21867.0
52,22389.0,22389.0
53,23400.0,23400.0
54,20269.07356798765,24205.0
55,24798.0,24798.0
56,25034.0,25034.0
57,24111.303101221187,25125.0
58,25128.0,25128.0
59,25190.0,25190.0
60,27630.191363874088,25553.0
61,25927.0,25927.0
62,26209.0,26209.0
63,23321.251447497565,27294.0
64,27882.0,27882.0
65,27094.0,27094.0
66,25875.0,25875.0
67,24346.0,24346.0
68,22738.0,22738.0
69,21423.0,21423.0
70,20400.0,20400.0
71,19743.0,19743.0
72,19412.0,19412.0
73,19334.0,19334.0
74,19603.0,19603.0
75,20254.0,20254.0
76,20470.0,20470.0
77,21394.0,21394.0
78,22286.0,22286.0
79,22995.0,22995.0
80,23495.0,23495.0
81,23875.0,23875.0
82,24168.0,24168.0
83,25658.21840590645,24534.0
84,25173.0,25173.0
85,33056.62003979841,25799.0
86,26407.0,26407.0
87,27773.0,27773.0
88,24042.414374609423,28467.0
89,24042.414374609423,27641.0
90,24042.414374609423,26028.0
91,24042.414374609423,23964.0
92,24042.414374609423,22228.0
93,24042.414374609423,20982.0
94,24042.414374609423,20247.0
95,24042.414374609423,19863.0
96,19775.0,19775.0
97,20274.0,20274.0
98,21777.0,21777.0
99,24243.0,24243.0
100,25928.0,25928.0
101,26721.0,26721.0
102,27741.0,27741.0
103,28398.0,28398.0
104,28649.0,28649.0
105,34681.15263632467,28796.0
106,29043.0,29043.0
107,24868.13605741505,29070.0
108,29197.0,29197.0
109,29216.0,29216.0
110,29065.0,29065.0
111,30072.0,30072.0
112,30511.0,30511.0
113,29394.0,29394.0
114,27708.0,27708.0
115,25344.0,25344.0
116,23077.0,23077.0
117,21885.0,21885.0
118,21059.0,21059.0
119,20546.0,20546.0
120,20285.0,20285.0
121,20693.0,20693.0
122,22003.0,22003.0
123,24440.0,24440.0
124,25958.0,25958.0
125,26398.0,26398.0
126,26847.0,26847.0
127,27306.0,27306.0
128,35672.715037650414,27725.0
129,29134.067421910077,27974.0
130,28431.0,28431.0
131,23496.02464251606,28531.0
132,28669.0,28669.0
133,24265.06941159334,28823.0
134,28731.0,28731.0
135,29891.0,29891.0
136,30440.0,30440.0
137,29359.0,29359.0
138,27600.0,27600.0
139,25250.0,25250.0
140,22382.0599128015,23169.0
141,22633.895173897974,21849.0
142,20951.0,20951.0
143,22296.33444897691,20379.0
144,20280.0,20280.0
145,20696.0,20696.0
146,21943.0,21943.0
147,25438.71939226592,24586.0
148,20103.53998807684,25889.0
149,26313.0,26313.0
150,26953.0,26953.0
151,27475.0,27475.0
152,37573.534565794354,27861.0
153,37573.534565794354,28158.0
154,28734.0,28734.0
155,30921.310503361536,29266.0
156,29541.0,29541.0
157,29750.0,29750.0
158,29590.0,29590.0
159,30669.0,30669.0
160,30911.0,30911.0
161,33447.3875206087,29707.0
162,27849.0,27849.0
163,25449.0,25449.0
164,23296.0,23296.0
165,21980.0,21980.0
166,20991.0,20991.0
167,20358.0,20358.0
168,20187.0,20187.0
169,20691.0,20691.0
170,22072.0,22072.0
171,24538.0,24538.0
172,25979.0,25979.0
173,26396.0,26396.0
174,27253.0,27253.0
175,27998.0,27998.0
176,28411.0,28411.0
177,28883.0,28883.0
178,29650.0,29650.0
179,30302.0,30302.0
180,30518.0,30518.0
181,30162.0,30162.0
182,29949.0,29949.0
183,30864.0,30864.0
184,31006.0,31006.0
185,29791.0,29791.0
186,27959.0,27959.0
187,25528.0,25528.0
188,23695.697384329836,23315.0
189,22049.0,22049.0
190,21166.0,21166.0
191,20514.0,20514.0
192,20250.0,20250.0
193,20667.0,20667.0
194,21924.0,21924.0
195,24146.320492264727,24314.0
196,25701.0,25701.0
197,26049.0,26049.0
198,28690.829549823742,26713.0
199,26657.36843106219,27419.0
200,28068.0,28068.0
201,40282.93867314204,28641.0
202,29425.0,29425.0
203,29926.0,29926.0
204,30235.0,30235.0
205,30257.0,30257.0
206,33862.35958391154,29782.0
207,12689.095804137334,30285.0
208,30062.0,30062.0
209,29011.0,29011.0
210,27574.0,27574.0
211,25638.0,25638.0
212,23654.0,23654.0
213,22220.0,22220.0
214,21168.0,21168.0
215,20521.0,20521.0
216,20183.0,20183.0
217,20261.0,20261.0
218,20748.0,20748.0
219,16590.180064531225,21842.0
220,22421.0,22421.0
221,23470.0,23470.0
222,24279.0,24279.0
223,24936.0,24936.0
224,25333.0,25333.0
225,25405.0,25405.0
226,25615.0,25615.0
227,25772.0,25772.0
228,20199.612344190587,25951.0
229,26155.0,26155.0
230,26290.0,26290.0
231,23087.942576780042,27563.0
232,27768.0,27768.0
233,26952.0,26952.0
234,25813.0,25813.0
235,16983.303821631223,24171.0
236,26393.72840254616,22515.0
237,21388.0,21388.0
238,20456.0,20456.0
239,19844.0,19844.0
240,16461.69171122348,19414.0
241,19365.0,19365.0
242,19644.0,19644.0
243,20177.0,20177.0
244,20587.0,20587.0
245,21264.0,21264.0
246,21972.0,21972.0
247,25176.473631504872,22505.0
248,22520.0,22520.0
249,22607.0,22607.0
250,22762.0,22762.0
251,22387.968047453272,23030.0
252,30181.303424743943,23382.0
253,23930.0,23930.0
254,24746.0,24746.0
255,26692.0,26692.0
256,24349.77493135998,27192.0
257,26540.0,26540.0
258,25142.0,25142.0
259,23297.0,23297.0
260,21508.0,21508.0
261,20497.0,20497.0
262,19783.0,19783.0
263,19405.0,19405.0
264,19321.0,19321.0
265,19900.0,19900.0
266,21353.0,21353.0
267,23790.0,23790.0
268,25395.0,25395.0
269,20870.993836806505,25997.0
270,26435.0,26435.0
271,25320.13232020872,26946.0
272,27180.0,27180.0
273,27217.0,27217.0
274,27429.0,27429.0
275,27663.0,27663.0
276,32244.41106957324,27760.0
277,27792.0,27792.0
278,27932.0,27932.0
279,34267.64049416542,29447.0
280,29651.0,29651.0
281,28600.0,28600.0
282,30837.39408726075,26854.0
283,24594.0,24594.0
284,22489.0,22489.0
285,21178.0,21178.0
286,20343.0,20343.0
287,19854.0,19854.0
288,19722.0,19722.0
289,20151.0,20151.0
290,21604.0,21604.0
291,24310.0,24310.0
292,20137.444452909112,25784.0
293,26157.0,26157.0
294,26638.0,26638.0
295,27164.0,27164.0
296,27489.0,27489.0
297,27498.0,27498.0
298,27917.0,27917.0
299,27896.18803546856,28125.0
300,31409.489474030594,28401.0
301,32121.810704678755,28537.0
302,30460.585578698512,28547.0
303,29872.0,29872.0
304,29993.0,29993.0
305,28923.0,28923.0
306,27167.0,27167.0
307,24942.0,24942.0
308,22909.0,22909.0
309,20957.382123517826,21451.0
310,20554.0,20554.0
311,20063.0,20063.0
312,19874.0,19874.0
313,20225.0,20225.0
314,21605.0,21605.0
315,24076.0,24076.0
316,25562.0,25562.0
317,25953.0,25953.0
318,26545.0,26545.0
319,27297.0,27297.0
320,27812.0,27812.0
321,28166.0,28166.0
322,32754.649660981297,28804.0
323,12906.21539865257,29262.0
324,16911.23924476394,29695.0
325,29310.254577405798,29840.0
326,38750.26759088206,29708.0
327,30827.0,30827.0
328,30683.0,30683.0
329,29430.0,29430.0
330,26803.9304931331,27707.0
331,25473.0,25473.0
332,23305.0,23305.0
333,21861.0,21861.0
334,20943.0,20943.0
335,20364.0,20364.0
336,20141.0,20141.0
337,20524.0,20524.0
338,21736.0,21736.0
339,24216.0,24216.0
340,25811.0,25811.0
341,26084.0,26084.0
342,26703.0,26703.0
343,27332.0,27332.0
344,27760.0,27760.0
345,28059.0,28059.0
346,28596.0,28596.0
347,28898.0,28898.0
348,28734.0,28734.0
349,28375.0,28375.0
350,28248.0,28248.0
351,29751.0,29751.0
352,29731.0,29731.0
353,28815.0,28815.0
354,27254.0,27254.0
355,25076.0,25076.0
356,23044.0,23044.0
357,21722.0,21722.0
358,20859.0,20859.0
359,20287.0,20287.0
360,22575.614524897668,20080.0
361,20511.0,20511.0
362,21788.0,21788.0
363,24101.0,24101.0
364,25760.0,25760.0
365,26353.0,26353.0
366,27122.0,27122.0
367,27657.0,27657.0
368,30784.73929295128,27646.0
369,27412.0,27412.0
370,27221.0,27221.0
371,27016.0,27016.0
372,26813.0,26813.0
373,26705.0,26705.0
374,12505.081147140332,26900.0
375,27521.0,27521.0
376,26882.0,26882.0
377,26216.0,26216.0
378,25324.0,25324.0
379,23920.0,23920.0
380,22193.0,22193.0
381,20974.0,20974.0
382,16036.685659998584,20305.0
383,19710.0,19710.0
384,19402.0,19402.0
385,23766.800524338563,19429.0
386,19671.0,19671.0
